Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
09/03/19;Sa.;16:00;Southampton;Tottenham;0:1;2:1;;4.35;3.74;1.81
09/03/19;Sa.;16:00;Cardiff;West Ham;1:0;2:0;;2.92;3.40;2.42
09/03/19;Sa.;16:00;Huddersfield;Bournemouth;0:1;0:2;;3.02;3.24;2.44
09/03/19;Sa.;16:00;Leicester;Fulham;1:0;3:1;;1.58;4.27;5.47
09/03/19;Sa.;16:00;Newcastle;Everton;0:2;3:2;;2.65;3.08;2.88
09/03/19;Sa.;18:30;Man City;Watford;0:0;3:1;;1.10;9.99;23.17
10/03/19;So.;13:00;Liverpool;Burnley;2:1;4:2;;1.18;7.12;16.46
10/03/19;So.;15:05;Chelsea;Wolves;0:0;1:1;;1.58;3.99;6.01
10/03/19;So.;17:30;Arsenal;Man Utd;1:0;2:0;;2.33;3.58;2.93
22.KHW
16/03/19;Sa.;13:30;Man Utd;Man City;;;v.S.;;;
16/03/19;Sa.;16:00;Bournemouth;Newcastle;0:1;2:2;;2.10;3.48;3.48
16/03/19;Sa.;16:00;Burnley;Leicester;1:1;1:2;;3.12;3.31;2.34
16/03/19;Sa.;16:00;West Ham;Huddersfield;1:2;4:3;;1.52;4.20;6.57
17/03/19;So.;15:15;Fulham;Liverpool;0:1;1:2;;12.56;6.96;1.21
17/03/19;So.;17:30;Everton;Chelsea;0:0;2:0;;4.46;3.65;1.81
26.KHW
30/03/19;Sa.;13:30;Fulham;Man City;0:2;0:2;;21.27;9.92;1.11
30/03/19;Sa.;16:00;Leicester;Bournemouth;1:0;2:0;;1.79;3.88;4.27
30/03/19;Sa.;16:00;Brighton;Southampton;0:0;0:1;;2.48;3.08;3.10
30/03/19;Sa.;16:00;Burnley;Wolves;1:0;2:0;;2.88;3.06;2.65
30/03/19;Sa.;16:00;Man Utd;Watford;1:0;2:1;;1.39;5.02;7.72
30/03/19;Sa.;16:00;C Palace;Huddersfield;0:0;2:0;;1.46;4.38;7.36
30/03/19;Sa.;18:30;West Ham;Everton;0:2;0:2;;2.63;3.42;2.65
31/03/19;So.;15:05;Cardiff;Chelsea;0:0;1:2;;7.71;4.63;1.42
31/03/19;So.;17:30;Liverpool;Tottenham;1:0;2:1;;1.56;4.38;5.55
01/04/19;Mo.;21:00;Arsenal;Newcastle;1:0;2:0;;1.43;4.79;7.00
27.KHW
02/04/19;Di.;20:45;Watford;Fulham;1:1;4:1;;1.72;3.89;4.73
02/04/19;Di.;20:45;Wolves;Man Utd;1:1;2:1;;3.14;3.16;2.41
03/04/19;Mi.;20:45;Man City;Cardiff;2:0;2:0;;1.07;11.77;29.56
03/04/19;Mi.;20:45;Chelsea;Brighton;1:0;3:0;;1.29;5.34;11.21
03/04/19;Mi.;20:45;Tottenham;C Palace;0:0;2:0;;1.50;4.45;6.32
28.KHW
05/04/19;Fr.;21:00;Southampton;Liverpool;1:1;1:3;;8.13;5.03;1.37
06/04/19;Sa.;16:00;Newcastle;C Palace;0:0;0:1;;2.68;3.14;2.80
06/04/19;Sa.;16:00;Huddersfield;Leicester;0:1;1:4;;5.28;3.98;1.64
06/04/19;Sa.;16:00;Bournemouth;Burnley;1:2;1:3;;2.03;3.50;3.67
07/04/19;So.;15:05;Everton;Arsenal;1:0;1:0;;2.71;3.58;2.49
08/04/19;Mo.;21:00;Chelsea;West Ham;1:0;2:0;;1.22;6.59;12.80
30.KHW
12/04/19;Fr.;21:00;Leicester;Newcastle;0:1;0:1;;1.66;3.83;5.41
13/04/19;Sa.;13:30;Tottenham;Huddersfield;2:0;4:0;;1.22;6.26;14.14
13/04/19;Sa.;16:00;Southampton;Wolves;2:1;3:1;;2.74;3.06;2.79
13/04/19;Sa.;16:00;Fulham;Everton;0:0;2:0;;4.78;4.07;1.68
13/04/19;Sa.;16:00;Burnley;Cardiff;1:0;2:0;;1.83;3.55;4.52
13/04/19;Sa.;16:00;Brighton;Bournemouth;0:1;0:5;;2.26;3.26;3.32
13/04/19;Sa.;18:30;Man Utd;West Ham;1:0;2:1;;1.29;5.84;9.82
14/04/19;So.;15:05;C Palace;Man City;0:1;1:3;;11.65;6.55;1.23
14/04/19;So.;17:30;Liverpool;Chelsea;0:0;2:0;;1.71;3.84;4.87
15/04/19;Mo.;21:00;Watford;Arsenal;0:1;0:1;;3.44;3.73;2.04
31.KHW
16/04/19;Di.;20:45;Brighton;Cardiff;0:1;0:2;;1.96;3.30;4.20
32.KHW
20/04/19;Sa.;13:30;Man City;Tottenham;1:0;1:0;;1.29;6.69;9.49
20/04/19;Sa.;16:00;Bournemouth;Fulham;0:0;0:1;;1.74;4.21;4.60
20/04/19;Sa.;16:00;Wolves;Brighton;0:0;0:0;;1.95;3.27;4.72
20/04/19;Sa.;16:00;Huddersfield;Watford;0:1;1:2;;3.95;3.65;1.99
20/04/19;Sa.;16:00;West Ham;Leicester;1:0;2:2;;3.31;3.55;2.25
20/04/19;Sa.;18:30;Newcastle;Southampton;2:0;3:1;;2.45;3.08;3.36
21/04/19;So.;14:30;Everton;Man Utd;2:0;4:0;;3.16;3.51;2.33
21/04/19;So.;17:00;Cardiff;Liverpool;0:0;0:2;;15.14;7.42;1.21
21/04/19;So.;17:00;Arsenal;C Palace;0:1;2:3;;1.53;4.74;6.07
22/04/19;Mo.;21:00;Chelsea;Burnley;2:2;2:2;;1.25;6.49;13.71
33.KHW
23/04/19;Di.;20:45;Watford;Southampton;0:1;1:1;;2.20;3.43;3.53
23/04/19;Di.;20:45;Tottenham;Brighton;0:0;1:0;;1.27;6.07;12.83
24/04/19;Mi.;20:45;Wolves;Arsenal;3:0;3:1;;2.72;3.42;2.71
24/04/19;Mi.;21:00;Man Utd;Man City;0:0;0:2;;6.33;4.71;1.52
34.KHW
26/04/19;Fr.;21:00;Liverpool;Huddersfield;3:0;5:0;;1.08;14.47;28.98
27/04/19;Sa.;13:30;Tottenham;West Ham;0:0;0:1;;1.35;5.60;8.89
27/04/19;Sa.;16:00;C Palace;Everton;0:0;0:0;;3.02;3.45;2.45
27/04/19;Sa.;16:00;Watford;Wolves;0:1;1:2;;2.73;3.20;2.84
27/04/19;Sa.;16:00;Fulham;Cardiff;0:0;1:0;;2.20;3.69;3.28
27/04/19;Sa.;16:00;Southampton;Bournemouth;1:2;3:3;;1.80;3.92;4.56
27/04/19;Sa.;18:30;Brighton;Newcastle;0:1;1:1;;2.22;3.24;3.69
28/04/19;So.;13:00;Leicester;Arsenal;0:0;3:0;;2.67;3.55;2.67
28/04/19;So.;15:05;Burnley;Man City;0:0;0:1;;14.92;7.38;1.21
28/04/19;So.;17:30;Man Utd;Chelsea;1:1;1:1;;2.70;3.42;2.73
36.KHW
03/05/19;Fr.;21:00;Everton;Burnley;2:0;2:0;;1.69;3.93;5.46
04/05/19;Sa.;13:30;Bournemouth;Tottenham;0:0;1:0;;5.73;4.67;1.56
04/05/19;Sa.;16:00;West Ham;Southampton;1:0;3:0;;2.36;3.61;3.03
04/05/19;Sa.;16:00;Wolves;Fulham;0:0;1:0;;1.51;4.33;7.23
04/05/19;Sa.;18:30;Cardiff;C Palace;1:2;2:3;;2.54;3.73;2.72
04/05/19;Sa.;20:45;Newcastle;Liverpool;1:2;2:3;;9.32;5.50;1.35
05/05/19;So.;15:00;Chelsea;Watford;0:0;3:0;;1.32;5.92;9.74
05/05/19;So.;15:00;Huddersfield;Man Utd;0:1;1:1;;9.51;5.53;1.34
05/05/19;So.;17:30;Arsenal;Brighton;1:0;1:1;;1.28;6.03;11.80
06/05/19;Mo.;21:00;Man City;Leicester;0:0;1:0;;1.17;8.74;16.42
38.KHW
12/05/19;So.;16:00;Leicester;Chelsea;0:0;0:0;;2.37;3.61;3.01
12/05/19;So.;16:00;Fulham;Newcastle;0:2;0:4;;2.46;3.60;2.88
12/05/19;So.;16:00;C Palace;Bournemouth;3:1;5:3;;1.77;4.28;4.30
12/05/19;So.;16:00;Burnley;Arsenal;0:0;1:3;;2.51;3.68;2.77
12/05/19;So.;16:00;Brighton;Man City;1:2;1:4;;15.05;8.12;1.19
12/05/19;So.;16:00;Watford;West Ham;0:2;1:4;;2.11;3.76;3.44
12/05/19;So.;16:00;Liverpool;Wolves;1:0;2:0;;1.33;5.89;9.15
12/05/19;So.;16:00;Man Utd;Cardiff;0:1;0:2;;1.33;6.06;8.84
12/05/19;So.;16:00;Tottenham;Everton;1:0;2:2;;1.94;3.69;4.11
12/05/19;So.;16:00;Southampton;Huddersfield;1:0;1:1;;1.39;5.33;8.27

Info:;Europa/England/Premier League 2018
Kürzeln:;u.U. = unbestimmte Uhrzeit
;v.S. = verschobenes Spiel
;f.E. = festgelegtes Ergebnis
;f.H. = festgelegter Heimsieg
;f.A. = festgelegter Auswärtssieg
;n.V. = nach Verlängerung
;n.E. = nach Elfmeterschießen
;KHW = Kalenderhalbwochen
