Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
12/04/19;Fr.;18:30;Union Berlin;Regensburg;1:1;2:2;;1.58;4.12;5.19
12/04/19;Fr.;18:30;Aue;Heidenheim;0:1;0:1;;2.81;3.34;2.41
13/04/19;Sa.;13:00;Paderborn;Duisburg;2:0;4:0;;1.48;4.64;5.55
13/04/19;Sa.;13:00;Magdeburg;Darmstadt;0:0;0:1;;1.99;3.30;3.77
13/04/19;Sa.;13:00;Sandhausen;Dresden;0:0;3:1;;2.28;3.17;3.16
14/04/19;So.;13:30;Ingolstadt;Kiel;1:0;1:1;;2.32;3.60;2.77
14/04/19;So.;13:30;Bochum;Fürth;1:2;3:2;;1.86;3.59;3.96
14/04/19;So.;13:30;St. Pauli;Bielefeld;0:1;1:1;;2.30;3.37;2.95
15/04/19;Mo.;20:30;Köln;Hamburg;1:0;1:1;;1.67;3.91;4.65
32.KHW
20/04/19;Sa.;13:00;Hamburg;Aue;0:1;1:1;;1.42;4.62;7.88
20/04/19;Sa.;13:00;Kiel;Paderborn;0:0;1:2;;2.29;4.00;2.75
20/04/19;Sa.;13:00;Duisburg;Sandhausen;0:1;2:2;;2.86;3.32;2.50
20/04/19;Sa.;13:00;Fürth;Union Berlin;0:1;1:1;;5.02;3.87;1.69
21/04/19;So.;13:30;Bielefeld;Ingolstadt;0:1;1:3;;2.63;3.53;2.59
21/04/19;So.;13:30;Regensburg;Magdeburg;1:0;1:0;;2.28;3.55;3.03
21/04/19;So.;13:30;Darmstadt;Bochum;0:0;0:0;;2.34;3.52;2.95
21/04/19;So.;13:30;Heidenheim;St. Pauli;3:0;3:0;;1.99;3.66;3.64
21/04/19;So.;13:30;Dresden;Köln;2:0;3:0;;5.81;4.67;1.51
34.KHW
26/04/19;Fr.;18:30;Köln;Darmstadt;0:1;1:2;;1.38;5.12;7.61
26/04/19;Fr.;18:30;Ingolstadt;Dresden;0:0;1:0;;1.68;4.05;4.78
27/04/19;Sa.;13:00;St. Pauli;Regensburg;1:2;4:3;;2.80;3.61;2.40
27/04/19;Sa.;13:00;Magdeburg;Fürth;2:1;2:1;;1.77;3.63;4.79
27/04/19;Sa.;13:00;Sandhausen;Kiel;2:2;3:2;;2.40;3.70;2.75
28/04/19;So.;13:30;Paderborn;Heidenheim;0:0;3:1;;1.77;4.24;4.02
28/04/19;So.;13:30;Aue;Bochum;2:1;3:2;;2.17;3.48;3.31
28/04/19;So.;13:30;Union Berlin;Hamburg;0:0;2:0;;2.66;3.20;2.76
29/04/19;Mo.;20:30;Duisburg;Bielefeld;1:1;2:2;;2.35;3.63;2.87
36.KHW
03/05/19;Fr.;18:30;Bielefeld;Paderborn;1:0;2:0;;3.46;4.04;1.95
03/05/19;Fr.;18:30;Dresden;St. Pauli;1:0;2:1;;2.11;3.58;3.36
04/05/19;Sa.;13:00;Heidenheim;Sandhausen;1:0;2:3;;2.31;3.46;3.05
